valid_points	duration	head_id	source	srt	heuristic_saccade_validity	invalid_points	trial_configuration_id	stim_location	tracker_successfully_calibrated	trial_number	mse
1227	39981	0148	cg42_8_childcogn_8mNoCalib_SRT3.gazedata	353282	True	579	SRT3	4	False	0	0.008717644033632009
747	59937	0148	cg42_8_childcogn_8mNoCalib_SRT3.gazedata	379941	True	1059	SRT3	5	False	1	0.03036315593298765
678	196638	0148	cg42_8_childcogn_8mNoCalib_SRT3.gazedata	0	False	1128	SRT3	6	False	2	0.03438047064508228
1155	36729	0148	cg42_8_childcogn_8mNoCalib_SRT3.gazedata	303238	True	651	SRT3	6	False	3	0.007227771970317244
1113	53307	0148	cg42_8_childcogn_8mNoCalib_SRT3.gazedata	326645	True	693	SRT3	6	False	4	0.011624336277493735
1638	299898	0148	cg42_8_childcogn_8mNoCalib_SRT3.gazedata	186668	False	168	SRT3	5	False	5	0.0070628270228853575
1011	60013	0148	cg42_8_childcogn_8mNoCalib_SRT3.gazedata	456617	True	795	SRT3	4	False	6	0.007641977904227295
441	216666	0148	cg42_8_childcogn_8mNoCalib_SRT3.gazedata	90021	False	1365	SRT3	3	False	7	0.0018114914632336983
747	66616	0148	cg42_8_childcogn_8mNoCalib_SRT3.gazedata	323336	True	1059	SRT3	3	False	8	0.014305800111224376
1305	93397	0148	cg42_8_childcogn_8mNoCalib_SRT3.gazedata	309947	False	501	SRT3	5	False	9	0.013264147696178176
984	60010	0148	cg42_8_childcogn_8mNoCalib_SRT3.gazedata	246590	True	822	SRT3	4	False	10	0.009961433035333388
1236	60010	0148	cg42_8_childcogn_8mNoCalib_SRT3.gazedata	226614	True	570	SRT3	3	False	11	0.003669834862058007
1551	446571	0148	cg42_8_childcogn_8mNoCalib_SRT4.gazedata	16684	False	255	SRT4	3	False	0	0.003954310771954655
942	493266	0148	cg42_8_childcogn_8mNoCalib_SRT4.gazedata	0	False	864	SRT4	6	False	1	0.022730453819016155
933	23295	0148	cg42_8_childcogn_8mNoCalib_SRT4.gazedata	299989	True	873	SRT4	4	False	2	0.019690097221335297
1500	46674	0148	cg42_8_childcogn_8mNoCalib_SRT4.gazedata	326553	True	306	SRT4	5	False	3	0.008022008434714014
915	439966	0148	cg42_8_childcogn_8mNoCalib_SRT4.gazedata	53305	False	891	SRT4	3	False	4	0.011634708072737716
1509	39979	0148	cg42_8_childcogn_8mNoCalib_SRT4.gazedata	356667	True	297	SRT4	4	False	5	0.005687682456992988
183	963226	0148	cg42_8_childcogn_8mNoCalib_SRT4.gazedata	0	False	1623	SRT4	6	False	6	0.013280462588616504
918	519913	0148	cg42_8_childcogn_8mNoCalib_SRT4.gazedata	159992	False	888	SRT4	4	False	7	0.010951479320154472
222	6687	0148	cg42_8_childcogn_8mNoCalib_SRT4.gazedata	253296	False	1584	SRT4	6	False	8	0.07906299652160168
369	63268	0148	cg42_8_childcogn_8mNoCalib_SRT4.gazedata	220048	True	1437	SRT4	5	False	9	0.018539906069213238
120	6621	0148	cg42_8_childcogn_8mNoCalib_SRT4.gazedata	773305	False	1686	SRT4	5	False	10	0.005604987206875697
246	6721	0148	cg42_8_childcogn_8mNoCalib_SRT4.gazedata	436587	False	1560	SRT4	3	False	11	0.12108256766204009
1755	40055	0148	cg42_8_childcogn_8mNoCalib_SRT5.gazedata	256574	True	51	SRT5	5	False	0	0.0026002152168075423
1626	60037	0148	cg42_8_childcogn_8mNoCalib_SRT5.gazedata	236709	True	180	SRT5	5	False	1	0.0034021888905656017
1590	153326	0148	cg42_8_childcogn_8mNoCalib_SRT5.gazedata	206616	False	216	SRT5	3	False	2	0.003943508529176314
1572	293366	0148	cg42_8_childcogn_8mNoCalib_SRT5.gazedata	109990	False	234	SRT5	3	False	3	0.004673663929517905
1593	346642	0148	cg42_8_childcogn_8mNoCalib_SRT5.gazedata	149941	False	213	SRT5	3	False	4	0.003521526367158251
1278	46693	0148	cg42_8_childcogn_8mNoCalib_SRT5.gazedata	343215	True	528	SRT5	6	False	5	0.0015128385036032573
1227	36600	0148	cg42_8_childcogn_8mNoCalib_SRT5.gazedata	223373	True	579	SRT5	4	False	6	0.005075007754534238
1011	43338	0148	cg42_8_childcogn_8mNoCalib_SRT5.gazedata	309949	True	795	SRT5	6	False	7	0.0016136132444770075
1548	39976	0148	cg42_8_childcogn_8mNoCalib_SRT5.gazedata	309971	True	258	SRT5	4	False	8	0.0019000946383939162
1353	36717	0148	cg42_8_childcogn_8mNoCalib_SRT5.gazedata	276631	True	453	SRT5	4	False	9	0.004049291849480593
1776	43335	0148	cg42_8_childcogn_8mNoCalib_SRT5.gazedata	316656	True	30	SRT5	6	False	10	0.00010029639172457245
1779	49969	0148	cg42_8_childcogn_8mNoCalib_SRT5.gazedata	306595	True	27	SRT5	5	False	11	0.00016119500174469113
576	6669	0106	cg43_8_childcogn_8mNoCalib_SRT1.gazedata	589932	False	1230	SRT1	5	False	0	0.0032648023327929683
1572	53370	0106	cg43_8_childcogn_8mNoCalib_SRT1.gazedata	619938	True	234	SRT1	5	False	1	0.0007070573420445668
1458	29966	0106	cg43_8_childcogn_8mNoCalib_SRT1.gazedata	466622	True	348	SRT1	5	False	2	0.0017529995647109669
975	86679	0106	cg43_8_childcogn_8mNoCalib_SRT1.gazedata	310004	False	831	SRT1	6	False	3	0.00453932999501964
1086	303360	0106	cg43_8_childcogn_8mNoCalib_SRT1.gazedata	216561	False	720	SRT1	6	False	4	0.00253760406032685
924	59992	0106	cg43_8_childcogn_8mNoCalib_SRT1.gazedata	369984	True	882	SRT1	3	False	5	0.0013449140189557656
528	36652	0106	cg43_8_childcogn_8mNoCalib_SRT1.gazedata	513297	True	1278	SRT1	4	False	6	0.0007561865712682475
498	279948	0106	cg43_8_childcogn_8mNoCalib_SRT1.gazedata	339937	False	1308	SRT1	6	False	7	0.0034861104809292007
1530	839863	0106	cg43_8_childcogn_8mNoCalib_SRT1.gazedata	0	False	276	SRT1	4	False	8	0.014946564101808406
1122	70005	0106	cg43_8_childcogn_8mNoCalib_SRT1.gazedata	429969	True	684	SRT1	3	False	9	0.0006822166502874752
1014	53295	0106	cg43_8_childcogn_8mNoCalib_SRT1.gazedata	333330	True	792	SRT1	4	False	10	0.006347756902812405
837	49976	0106	cg43_8_childcogn_8mNoCalib_SRT1.gazedata	436627	True	969	SRT1	3	False	11	0.0011404959753701686
1194	76718	0106	cg43_8_childcogn_8mNoCalib_SRT2.gazedata	393226	True	612	SRT2	3	False	0	0.0007368317930947557
429	669904	0106	cg43_8_childcogn_8mNoCalib_SRT2.gazedata	163323	False	1377	SRT2	4	False	1	0.007064196836675201
372	23371	0106	cg43_8_childcogn_8mNoCalib_SRT2.gazedata	346605	True	1434	SRT2	4	False	2	0.0001416990801080172
1659	60014	0106	cg43_8_childcogn_8mNoCalib_SRT2.gazedata	383288	True	147	SRT2	6	False	3	0.00149659340186948
585	43335	0106	cg43_8_childcogn_8mNoCalib_SRT2.gazedata	346691	True	1221	SRT2	3	False	4	0.002540866010457325
1692	119999	0106	cg43_8_childcogn_8mNoCalib_SRT2.gazedata	256672	False	114	SRT2	5	False	5	0.001879869626793491
867	56658	0106	cg43_8_childcogn_8mNoCalib_SRT2.gazedata	306685	True	939	SRT2	4	False	6	0.0013227634261687845
1431	79954	0106	cg43_8_childcogn_8mNoCalib_SRT2.gazedata	246690	True	375	SRT2	6	False	7	0.0016011374527792482
1662	79956	0106	cg43_8_childcogn_8mNoCalib_SRT2.gazedata	309957	True	144	SRT2	5	False	8	0.0016711220284534169
1677	69997	0106	cg43_8_childcogn_8mNoCalib_SRT2.gazedata	316553	True	129	SRT2	6	False	9	0.0021060804721778456
1737	356644	0106	cg43_8_childcogn_8mNoCalib_SRT2.gazedata	33353	False	69	SRT2	3	False	10	0.019041915804860473
276	6712	0106	cg43_8_childcogn_8mNoCalib_SRT3.gazedata	376632	False	1530	SRT3	5	False	0	0.0017477898246462543
1452	9978	0106	cg43_8_childcogn_8mNoCalib_SRT3.gazedata	326645	False	354	SRT3	3	False	1	0.009209913768533725
1062	179945	0106	cg43_8_childcogn_8mNoCalib_SRT3.gazedata	229974	False	744	SRT3	6	False	2	0.0028384349338393404
465	86639	0106	cg43_8_childcogn_8mNoCalib_SRT3.gazedata	763212	False	1341	SRT3	4	False	3	0.007810816045968751
918	373311	0106	cg43_8_childcogn_8mNoCalib_SRT3.gazedata	0	False	888	SRT3	5	False	4	0.02305607208748319
369	6654	0106	cg43_8_childcogn_8mNoCalib_SRT3.gazedata	166670	False	1437	SRT3	4	False	5	0.010305617668481079
1260	363269	0106	cg43_8_childcogn_8mNoCalib_SRT3.gazedata	0	False	546	SRT3	6	False	6	0.03126044250253585
180	236633	0106	cg43_8_childcogn_8mNoCalib_SRT3.gazedata	159926	False	1626	SRT3	4	False	7	0.004028337159077158
498	6675	0106	cg43_8_childcogn_8mNoCalib_SRT3.gazedata	446619	False	1308	SRT3	5	False	8	0.0024777900581179064
1419	69989	0106	cg43_8_childcogn_8mNoCalib_SRT3.gazedata	359990	True	387	SRT3	3	False	9	0.01332090640799004
1380	13395	0106	cg43_8_childcogn_8mNoCalib_SRT3.gazedata	229947	True	426	SRT3	3	False	10	0.0031752439049857304
1314	66706	0106	cg43_8_childcogn_8mNoCalib_SRT3.gazedata	266632	True	492	SRT3	6	False	11	0.0028358167142011293
1071	33333	0106	cg43_8_childcogn_8mNoCalib_SRT4.gazedata	266643	True	735	SRT4	3	False	0	0.003936107868383822
429	0	0106	cg43_8_childcogn_8mNoCalib_SRT4.gazedata	989894	False	1377	SRT4	4	False	1	0.0004790526067041312
1188	66645	0106	cg43_8_childcogn_8mNoCalib_SRT4.gazedata	159979	True	618	SRT4	3	False	2	0.0080407191610104
447	143318	0106	cg43_8_childcogn_8mNoCalib_SRT4.gazedata	89956	False	1359	SRT4	6	False	3	0.005134940461968541
213	29999	0106	cg43_8_childcogn_8mNoCalib_SRT4.gazedata	183303	True	1593	SRT4	5	False	4	0.007398721515740289
468	23305	0106	cg43_8_childcogn_8mNoCalib_SRT4.gazedata	149922	True	1338	SRT4	3	False	5	0.00026544723384726776
459	379990	0106	cg43_8_childcogn_8mNoCalib_SRT4.gazedata	159968	False	1347	SRT4	5	False	6	0.004694834124436325
150	6711	0106	cg43_8_childcogn_8mNoCalib_SRT4.gazedata	43310	False	1656	SRT4	4	False	7	1.2604047595632117e-05
756	153317	0106	cg43_8_childcogn_8mNoCalib_SRT4.gazedata	119931	False	1050	SRT4	4	False	8	0.010819295766011651
315	6657	0106	cg43_8_childcogn_8mNoCalib_SRT4.gazedata	489974	False	1491	SRT4	6	False	9	0.0461461172513269
981	23284	0106	cg43_8_childcogn_8mNoCalib_SRT4.gazedata	10049	False	825	SRT4	5	False	10	0.0030815624647546032
798	53303	0106	cg43_8_childcogn_8mNoCalib_SRT4.gazedata	446681	True	1008	SRT4	6	False	11	0.03158266503002545
1641	56612	0106	cg43_8_childcogn_8mNoCalib_SRT5.gazedata	453290	True	165	SRT5	5	False	0	0.02925826669207113
1080	76675	0106	cg43_8_childcogn_8mNoCalib_SRT5.gazedata	546597	True	726	SRT5	6	False	1	0.018823585900511967
924	79963	0106	cg43_8_childcogn_8mNoCalib_SRT5.gazedata	190013	True	882	SRT5	3	False	2	0.010373748340689026
1140	266611	0106	cg43_8_childcogn_8mNoCalib_SRT5.gazedata	59930	False	666	SRT5	5	False	3	0.006872563037773022
1152	46663	0106	cg43_8_childcogn_8mNoCalib_SRT5.gazedata	246610	True	654	SRT5	5	False	4	0.004199211583924205
750	363259	0106	cg43_8_childcogn_8mNoCalib_SRT5.gazedata	103362	False	1056	SRT5	4	False	5	0.03323349579067366
1377	50049	0106	cg43_8_childcogn_8mNoCalib_SRT5.gazedata	213217	True	429	SRT5	3	False	6	0.008261498330238795
1437	53425	0106	cg43_8_childcogn_8mNoCalib_SRT5.gazedata	219918	True	369	SRT5	3	False	7	0.008900176391994825
360	6703	0106	cg43_8_childcogn_8mNoCalib_SRT5.gazedata	959877	False	1446	SRT5	4	False	8	0.04208385243318056
1035	53318	0106	cg43_8_childcogn_8mNoCalib_SRT5.gazedata	236632	True	771	SRT5	4	False	9	0.015333446520641912
732	0	0106	cg43_8_childcogn_8mNoCalib_SRT5.gazedata	556535	False	1074	SRT5	6	False	10	0.052124927916498136
1086	43337	0106	cg43_8_childcogn_8mNoCalib_SRT5.gazedata	376588	True	720	SRT5	6	False	11	0.015063458136072388
1806	39981	0136	cg4_8_childcogn_8mNoCalib_SRT1.gazedata	289998	True	0	SRT1	5	False	0	0.0027599940043873026
1806	43335	0136	cg4_8_childcogn_8mNoCalib_SRT1.gazedata	389908	True	0	SRT1	4	False	1	0.0007932653129706791
1806	43334	0136	cg4_8_childcogn_8mNoCalib_SRT1.gazedata	403338	True	0	SRT1	4	False	2	0.0008307526830388353
1806	36732	0136	cg4_8_childcogn_8mNoCalib_SRT1.gazedata	413290	True	0	SRT1	6	False	3	0.00015528670865065913
60	6718	0136	cg4_8_childcogn_8mNoCalib_SRT1.gazedata	959865	False	1746	SRT1	3	False	4	0.00014253003132244142
1398	43337	0136	cg4_8_childcogn_8mNoCalib_SRT1.gazedata	289997	True	408	SRT1	6	False	5	0.0031983330442084223
1362	50055	0136	cg4_8_childcogn_8mNoCalib_SRT1.gazedata	413297	True	444	SRT1	4	False	6	0.0006691868537702706
1662	39981	0136	cg4_8_childcogn_8mNoCalib_SRT1.gazedata	196633	True	144	SRT1	3	False	7	0.003975558474545213
1806	536602	0136	cg4_8_childcogn_8mNoCalib_SRT1.gazedata	0	False	0	SRT1	5	False	8	0.04053577033417058
1806	39978	0136	cg4_8_childcogn_8mNoCalib_SRT1.gazedata	330010	True	0	SRT1	6	False	9	0.001064356998871359
1806	40006	0136	cg4_8_childcogn_8mNoCalib_SRT1.gazedata	283287	True	0	SRT1	5	False	10	0.00014200273046562488
1806	39978	0136	cg4_8_childcogn_8mNoCalib_SRT1.gazedata	196636	True	0	SRT1	3	False	11	0.0023747947823129015
1806	39992	0136	cg4_8_childcogn_8mNoCalib_SRT2.gazedata	219945	True	0	SRT2	4	False	0	0.0011632497379814536
1767	50045	0136	cg4_8_childcogn_8mNoCalib_SRT2.gazedata	409937	True	39	SRT2	4	False	1	0.0055420662274469085
1806	36616	0136	cg4_8_childcogn_8mNoCalib_SRT2.gazedata	316577	True	0	SRT2	5	False	2	0.0004066112402421892
1377	39976	0136	cg4_8_childcogn_8mNoCalib_SRT2.gazedata	256654	True	429	SRT2	5	False	3	0.0006241908312170008
1797	329985	0136	cg4_8_childcogn_8mNoCalib_SRT2.gazedata	256634	False	9	SRT2	6	False	4	0.003841781761526612
1800	46697	0136	cg4_8_childcogn_8mNoCalib_SRT2.gazedata	226645	True	6	SRT2	3	False	5	0.0007429597947970551
708	59922	0136	cg4_8_childcogn_8mNoCalib_SRT2.gazedata	736599	True	1098	SRT2	6	False	6	0.011581530516555217
1356	30009	0136	cg4_8_childcogn_8mNoCalib_SRT2.gazedata	549936	True	450	SRT2	3	False	7	0.030499308600702626
1521	23395	0136	cg4_8_childcogn_8mNoCalib_SRT2.gazedata	353292	True	285	SRT2	4	False	9	0.0011414215913182607
1806	46592	0136	cg4_8_childcogn_8mNoCalib_SRT2.gazedata	216685	True	0	SRT2	5	False	10	0.0010997914644523404
1713	43320	0136	cg4_8_childcogn_8mNoCalib_SRT2.gazedata	256654	True	93	SRT2	3	False	11	0.0008093854071739095
1782	33363	0136	cg4_8_childcogn_8mNoCalib_SRT3.gazedata	209965	True	24	SRT3	4	False	0	0.0028770136374377782
1401	49932	0136	cg4_8_childcogn_8mNoCalib_SRT3.gazedata	406683	True	405	SRT3	6	False	1	0.03257299677580439
1614	99978	0136	cg4_8_childcogn_8mNoCalib_SRT3.gazedata	403247	False	192	SRT3	4	False	2	0.0018425760909802867
1806	66627	0136	cg4_8_childcogn_8mNoCalib_SRT3.gazedata	173349	True	0	SRT3	3	False	3	0.0035413791711874122
1551	43335	0136	cg4_8_childcogn_8mNoCalib_SRT3.gazedata	696509	True	255	SRT3	5	False	4	0.000552891411504039
1728	823156	0136	cg4_8_childcogn_8mNoCalib_SRT3.gazedata	176700	False	78	SRT3	5	False	5	0.14950790082715065
1353	39991	0136	cg4_8_childcogn_8mNoCalib_SRT3.gazedata	449926	True	453	SRT3	4	False	6	0.018786155716515086
1767	36715	0136	cg4_8_childcogn_8mNoCalib_SRT3.gazedata	223280	True	39	SRT3	3	False	7	0.00026169104499561405
1806	43332	0136	cg4_8_childcogn_8mNoCalib_SRT3.gazedata	233266	True	0	SRT3	6	False	8	0.0006228499525474157
1806	36718	0136	cg4_8_childcogn_8mNoCalib_SRT3.gazedata	526533	True	0	SRT3	5	False	9	0.0007119446493350422
1806	66629	0136	cg4_8_childcogn_8mNoCalib_SRT3.gazedata	299997	True	0	SRT3	6	False	10	0.003400332114296035
1803	39990	0136	cg4_8_childcogn_8mNoCalib_SRT3.gazedata	309942	True	3	SRT3	3	False	11	0.0005022613467730246
357	69991	0136	cg4_8_childcogn_8mNoCalib_SRT4.gazedata	130000	True	1449	SRT4	3	False	0	0.0006996687445410749
1782	36617	0136	cg4_8_childcogn_8mNoCalib_SRT4.gazedata	243331	True	24	SRT4	4	False	1	0.0003330793233125617
1380	6705	0136	cg4_8_childcogn_8mNoCalib_SRT4.gazedata	596526	False	426	SRT4	6	False	2	0.001361271440051637
1608	73327	0136	cg4_8_childcogn_8mNoCalib_SRT4.gazedata	249959	True	198	SRT4	4	False	3	0.00284231124515235
1737	60020	0136	cg4_8_childcogn_8mNoCalib_SRT4.gazedata	489910	True	69	SRT4	5	False	4	0.008706465943664341
858	43343	0136	cg4_8_childcogn_8mNoCalib_SRT4.gazedata	49959	False	948	SRT4	6	False	5	0.08214341659878537
1806	50038	0136	cg4_8_childcogn_8mNoCalib_SRT4.gazedata	100011	False	0	SRT4	5	False	6	0.13862495749013004
1146	43333	0136	cg4_8_childcogn_8mNoCalib_SRT4.gazedata	376590	True	660	SRT4	6	False	7	0.014955206647645677
861	93309	0136	cg4_8_childcogn_8mNoCalib_SRT4.gazedata	489907	False	945	SRT4	4	False	8	0.001444534296112712
1719	56649	0136	cg4_8_childcogn_8mNoCalib_SRT4.gazedata	333267	True	87	SRT4	3	False	11	0.0023216239925960484
1803	36625	0136	cg4_8_childcogn_8mNoCalib_SRT5.gazedata	293266	True	3	SRT5	6	False	0	0.0009206949683479919
1806	36625	0136	cg4_8_childcogn_8mNoCalib_SRT5.gazedata	273341	True	0	SRT5	5	False	1	0.004970119589042604
1800	33265	0136	cg4_8_childcogn_8mNoCalib_SRT5.gazedata	413321	True	6	SRT5	4	False	2	0.007797377431247906
1794	26683	0136	cg4_8_childcogn_8mNoCalib_SRT5.gazedata	383191	True	12	SRT5	4	False	3	0.0012851318363708405
144	20042	0136	cg4_8_childcogn_8mNoCalib_SRT5.gazedata	36624	False	1662	SRT5	6	False	4	0.00015372089860409693
1428	46672	0136	cg4_8_childcogn_8mNoCalib_SRT5.gazedata	359924	True	378	SRT5	3	False	5	0.0028090353343224145
1404	33365	0136	cg4_8_childcogn_8mNoCalib_SRT5.gazedata	306598	True	402	SRT5	6	False	6	0.0015015801098748087
1800	50029	0175	cg5_8_childcogn_8mNoCalib_SRT1.gazedata	239982	True	6	SRT1	3	False	0	0.0024709466735219543
1341	406607	0175	cg5_8_childcogn_8mNoCalib_SRT1.gazedata	176691	False	465	SRT1	6	False	1	0.0032163393701443816
1656	383314	0175	cg5_8_childcogn_8mNoCalib_SRT1.gazedata	183299	False	150	SRT1	5	False	2	0.0041454080755734864
1068	39981	0175	cg5_8_childcogn_8mNoCalib_SRT1.gazedata	273298	True	738	SRT1	6	False	3	0.005459721839725733
1557	56658	0175	cg5_8_childcogn_8mNoCalib_SRT1.gazedata	413287	True	249	SRT1	3	False	4	0.00333490617057967
1698	449921	0175	cg5_8_childcogn_8mNoCalib_SRT1.gazedata	133291	False	108	SRT1	5	False	5	0.004176978425817405
1440	33260	0175	cg5_8_childcogn_8mNoCalib_SRT1.gazedata	236704	True	366	SRT1	4	False	6	0.023619911171716433
1287	53324	0175	cg5_8_childcogn_8mNoCalib_SRT1.gazedata	233252	True	519	SRT1	4	False	7	0.015920631914225908
852	60017	0175	cg5_8_childcogn_8mNoCalib_SRT1.gazedata	376569	True	954	SRT1	6	False	8	0.0022541845917576557
1608	426621	0175	cg5_8_childcogn_8mNoCalib_SRT1.gazedata	213242	False	198	SRT1	5	False	9	0.0038650559294948405
1215	46604	0175	cg5_8_childcogn_8mNoCalib_SRT1.gazedata	383305	True	591	SRT1	4	False	10	0.002974936864143664
1662	33260	0175	cg5_8_childcogn_8mNoCalib_SRT1.gazedata	350043	True	144	SRT1	3	False	11	0.0028185950220046664
1170	439996	0175	cg5_8_childcogn_8mNoCalib_SRT2.gazedata	153254	False	636	SRT2	5	False	0	0.0078414083103657
1578	546688	0175	cg5_8_childcogn_8mNoCalib_SRT2.gazedata	56634	False	228	SRT2	6	False	1	0.004991235931522915
1329	49957	0175	cg5_8_childcogn_8mNoCalib_SRT2.gazedata	363271	True	477	SRT2	4	False	2	0.004793689890472769
999	19990	0175	cg5_8_childcogn_8mNoCalib_SRT2.gazedata	303260	True	807	SRT2	4	False	3	0.0022042875493031707
1035	6715	0175	cg5_8_childcogn_8mNoCalib_SRT2.gazedata	276578	False	771	SRT2	6	False	4	0.012427943215124108
1713	426642	0175	cg5_8_childcogn_8mNoCalib_SRT2.gazedata	163357	False	93	SRT2	5	False	5	0.002748894246951049
978	149961	0175	cg5_8_childcogn_8mNoCalib_SRT2.gazedata	160005	False	828	SRT2	6	False	6	0.00627082826443886
1410	16631	0175	cg5_8_childcogn_8mNoCalib_SRT2.gazedata	403304	True	396	SRT2	3	False	7	0.00224263669200308
1482	53408	0175	cg5_8_childcogn_8mNoCalib_SRT2.gazedata	299900	True	324	SRT2	5	False	8	0.0018566855294208876
1437	46702	0175	cg5_8_childcogn_8mNoCalib_SRT2.gazedata	363277	True	369	SRT2	3	False	9	0.001643408782047139
1401	36673	0175	cg5_8_childcogn_8mNoCalib_SRT2.gazedata	239957	True	405	SRT2	3	False	10	0.0047667073539351314
1269	116682	0175	cg5_8_childcogn_8mNoCalib_SRT2.gazedata	196646	False	537	SRT2	4	False	11	0.01244672774165694
1386	93366	0175	cg5_8_childcogn_8mNoCalib_SRT3.gazedata	226665	False	420	SRT3	4	False	0	0.015060144689179312
1638	366615	0175	cg5_8_childcogn_8mNoCalib_SRT3.gazedata	199993	False	168	SRT3	5	False	1	0.0013063625837445685
1347	506593	0175	cg5_8_childcogn_8mNoCalib_SRT3.gazedata	0	False	459	SRT3	6	False	2	0.005082687543574755
1635	46696	0175	cg5_8_childcogn_8mNoCalib_SRT3.gazedata	253297	True	171	SRT3	4	False	3	0.005301578774292974
1716	46606	0175	cg5_8_childcogn_8mNoCalib_SRT3.gazedata	243331	True	90	SRT3	3	False	4	0.0017925341513703008
1389	86660	0175	cg5_8_childcogn_8mNoCalib_SRT3.gazedata	216667	False	417	SRT3	6	False	5	0.0047937183512334215
1563	373253	0175	cg5_8_childcogn_8mNoCalib_SRT3.gazedata	166729	False	243	SRT3	5	False	6	0.004696477215977203
1107	389930	0175	cg5_8_childcogn_8mNoCalib_SRT3.gazedata	0	False	699	SRT3	4	False	7	0.02212554177889292
1629	159931	0175	cg5_8_childcogn_8mNoCalib_SRT3.gazedata	233356	False	177	SRT3	5	False	8	0.002988788087145289
507	416605	0175	cg5_8_childcogn_8mNoCalib_SRT3.gazedata	153299	False	1299	SRT3	6	False	9	0.003366191783156487
1632	43328	0175	cg5_8_childcogn_8mNoCalib_SRT3.gazedata	249950	True	174	SRT3	3	False	10	0.005215939612228645
1404	6722	0175	cg5_8_childcogn_8mNoCalib_SRT3.gazedata	43328	False	402	SRT3	3	False	11	0.009074502309133672
1452	49941	0175	cg5_8_childcogn_8mNoCalib_SRT4.gazedata	233382	True	354	SRT4	6	False	0	0.01543646797638246
1566	36634	0175	cg5_8_childcogn_8mNoCalib_SRT4.gazedata	276589	True	240	SRT4	4	False	1	0.0014515329720206395
1746	403330	0175	cg5_8_childcogn_8mNoCalib_SRT4.gazedata	139980	False	60	SRT4	3	False	2	0.004825040286562437
1713	279959	0175	cg5_8_childcogn_8mNoCalib_SRT4.gazedata	229948	False	93	SRT4	5	False	3	0.0023140398171553156
1182	103357	0175	cg5_8_childcogn_8mNoCalib_SRT4.gazedata	156659	False	624	SRT4	4	False	4	0.01574685408168996
1752	256559	0175	cg5_8_childcogn_8mNoCalib_SRT4.gazedata	213324	False	54	SRT4	5	False	5	0.0021082156629154943
1416	159906	0175	cg5_8_childcogn_8mNoCalib_SRT4.gazedata	203351	False	390	SRT4	6	False	6	0.004277061619107698
1368	50030	0175	cg5_8_childcogn_8mNoCalib_SRT4.gazedata	223297	True	438	SRT4	4	False	7	0.007964759777508114
1653	459918	0175	cg5_8_childcogn_8mNoCalib_SRT4.gazedata	83291	False	153	SRT4	6	False	8	0.0053222578509380955
1761	80064	0175	cg5_8_childcogn_8mNoCalib_SRT4.gazedata	269980	False	45	SRT4	3	False	9	0.003033301359437207
1668	326585	0175	cg5_8_childcogn_8mNoCalib_SRT4.gazedata	153330	False	138	SRT4	5	False	10	0.002586279716389464
1788	396646	0175	cg5_8_childcogn_8mNoCalib_SRT4.gazedata	133256	False	18	SRT4	3	False	11	0.004446827138183794
1476	36618	0175	cg5_8_childcogn_8mNoCalib_SRT5.gazedata	213322	True	330	SRT5	4	False	0	0.004575351351328873
1776	113325	0175	cg5_8_childcogn_8mNoCalib_SRT5.gazedata	210055	False	30	SRT5	5	False	1	0.004196232503337892
1788	46605	0175	cg5_8_childcogn_8mNoCalib_SRT5.gazedata	203354	True	18	SRT5	5	False	2	0.0005612800672256869
1761	53300	0175	cg5_8_childcogn_8mNoCalib_SRT5.gazedata	213314	True	45	SRT5	3	False	3	0.00402445044246121
1365	33278	0175	cg5_8_childcogn_8mNoCalib_SRT5.gazedata	169983	True	441	SRT5	6	False	4	0.008119002301788036
1593	223306	0175	cg5_8_childcogn_8mNoCalib_SRT5.gazedata	179980	False	213	SRT5	5	False	5	0.003021003563532448
1749	123291	0175	cg5_8_childcogn_8mNoCalib_SRT5.gazedata	190030	False	57	SRT5	3	False	6	0.005253147492006796
1137	126644	0175	cg5_8_childcogn_8mNoCalib_SRT5.gazedata	163256	False	669	SRT5	4	False	7	0.025536926000772266
1788	93310	0175	cg5_8_childcogn_8mNoCalib_SRT5.gazedata	229982	False	18	SRT5	3	False	8	0.00398764654771075
1311	69926	0175	cg5_8_childcogn_8mNoCalib_SRT5.gazedata	593250	True	495	SRT5	4	False	9	0.04280654984297237
1401	23393	0175	cg5_8_childcogn_8mNoCalib_SRT5.gazedata	113331	True	405	SRT5	6	False	10	0.03645681532812142
1233	66627	0175	cg5_8_childcogn_8mNoCalib_SRT5.gazedata	203338	True	573	SRT5	6	False	11	0.004960570763049696
1713	109966	0122	cg6_8_childcogn_8mNoCalib_SRT1.gazedata	303348	False	93	SRT1	6	False	0	0.0020801437086883207
1803	43333	0122	cg6_8_childcogn_8mNoCalib_SRT1.gazedata	576689	True	3	SRT1	5	False	1	0.0009520224437210831
1803	43336	0122	cg6_8_childcogn_8mNoCalib_SRT1.gazedata	549930	True	3	SRT1	5	False	2	0.0004233121089645401
1785	53399	0122	cg6_8_childcogn_8mNoCalib_SRT1.gazedata	373245	True	21	SRT1	3	False	3	0.0006505064959187464
1698	46691	0122	cg6_8_childcogn_8mNoCalib_SRT1.gazedata	349939	True	108	SRT1	3	False	4	0.0021440918540294937
1767	40071	0122	cg6_8_childcogn_8mNoCalib_SRT1.gazedata	506587	True	39	SRT1	6	False	5	0.0007588462684878256
